bin,n,cases,mean_pred,obs_rate,obs_rate_lo,obs_rate_hi,prob_min,prob_max
18,1865,2,0.001125845458373798,0.0010723860589812334,0.00029413621487362103,0.003901756798781142,0.0011258454583737978,0.0011258454583737978
12,1865,3,0.001125845458373798,0.0016085790884718498,0.0005472095123560269,0.00471886523905945,0.0011258454583737978,0.0011258454583737978
16,1865,1,0.001125845458373798,0.0005361930294906167,9.465750723541095e-05,0.0030310537686586364,0.0011258454583737978,0.0011258454583737978
22,1865,2,0.001125845458373798,0.0010723860589812334,0.00029413621487362103,0.003901756798781142,0.0011258454583737978,0.0011258454583737978
30,1865,4,0.0012731114525342106,0.0021447721179624667,0.0008343663309488213,0.005501890158227371,0.0011258454583737978,0.001281897207867644
32,1864,1,0.001281897207867644,0.000536480686695279,9.470829252660796e-05,0.0030326764183697162,0.001281897207867644,0.001281897207867644
33,1865,4,0.001281897207867644,0.0021447721179624667,0.0008343663309488213,0.005501890158227371,0.001281897207867644,0.001281897207867644
31,1865,4,0.001281897207867644,0.0021447721179624667,0.0008343663309488213,0.005501890158227371,0.001281897207867644,0.001281897207867644
34,1865,1,0.0013686287965730703,0.0005361930294906167,9.465750723541095e-05,0.0030310537686586364,0.001281897207867644,0.001472196517203668
35,1864,5,0.0014721965172036675,0.002682403433476395,0.0011462899040814447,0.006264113562084927,0.001472196517203668,0.001472196517203668
36,1865,7,0.0014721965172036677,0.0037533512064343165,0.0018193074236837873,0.00772749427877455,0.001472196517203668,0.001472196517203668
37,1865,6,0.0014721965172036677,0.0032171581769436996,0.0014752609923525295,0.0070013589723450925,0.001472196517203668,0.001472196517203668
38,1865,2,0.0015239204882832738,0.0010723860589812334,0.00029413621487362103,0.003901756798781142,0.001472196517203668,0.0017486011191047161
39,1864,4,0.0017486011191047155,0.002145922746781116,0.0008348141169361757,0.005504834660412684,0.0017486011191047161,0.0017486011191047161
40,1865,2,0.0017486011191047155,0.0010723860589812334,0.00029413621487362103,0.003901756798781142,0.0017486011191047161,0.0017486011191047161
41,1865,5,0.0017486011191047155,0.002680965147453083,0.0011456749884502845,0.006260763238486622,0.0017486011191047161,0.0017486011191047161
42,1864,5,0.0017726912430158282,0.002682403433476395,0.0011462899040814447,0.006264113562084927,0.0017486011191047161,0.0017882689556509301
43,1865,0,0.0017882689556509297,0.0,0.0,0.0020555295381333325,0.0017882689556509301,0.0017882689556509301
44,1865,1,0.0017962977643058182,0.0005361930294906167,9.465750723541095e-05,0.0030310537686586364,0.0017882689556509301,0.0019243937569360825
55,1865,7,0.0019243937569360832,0.0037533512064343165,0.0018193074236837873,0.00772749427877455,0.0019243937569360825,0.0019243937569360825
56,1865,3,0.0019243937569360832,0.0016085790884718498,0.0005472095123560269,0.00471886523905945,0.0019243937569360825,0.0019243937569360825
54,1865,5,0.0019243937569360832,0.002680965147453083,0.0011456749884502845,0.006260763238486622,0.0019243937569360825,0.0019243937569360825
58,1865,5,0.0019243937569360832,0.002680965147453083,0.0011456749884502845,0.006260763238486622,0.0019243937569360825,0.0019243937569360825
59,1865,7,0.0019243937569360832,0.0037533512064343165,0.0018193074236837873,0.00772749427877455,0.0019243937569360825,0.0019243937569360825
57,1864,3,0.0019243937569360832,0.001609442060085837,0.0005475031588881569,0.004721390929643191,0.0019243937569360825,0.0019243937569360825
53,1864,3,0.0019243937569360832,0.001609442060085837,0.0005475031588881569,0.004721390929643191,0.0019243937569360825,0.0019243937569360825
49,1865,5,0.0019243937569360832,0.002680965147453083,0.0011456749884502845,0.006260763238486622,0.0019243937569360825,0.0019243937569360825
51,1865,3,0.0019243937569360832,0.0016085790884718498,0.0005472095123560269,0.00471886523905945,0.0019243937569360825,0.0019243937569360825
50,1864,7,0.0019243937569360832,0.0037553648068669528,0.0018202840650944152,0.007731628778706981,0.0019243937569360825,0.0019243937569360825
52,1865,10,0.0019243937569360832,0.005361930294906166,0.0029151094439727383,0.009842237471767743,0.0019243937569360825,0.0019243937569360825
48,1865,8,0.0019243937569360832,0.004289544235924933,0.00217516812940636,0.008441815310812692,0.0019243937569360825,0.0019243937569360825
47,1865,3,0.0019243937569360832,0.0016085790884718498,0.0005472095123560269,0.00471886523905945,0.0019243937569360825,0.0019243937569360825
46,1864,7,0.0019243937569360832,0.0037553648068669528,0.0018202840650944152,0.007731628778706981,0.0019243937569360825,0.0019243937569360825
45,1865,3,0.0019243937569360832,0.0016085790884718498,0.0005472095123560269,0.00471886523905945,0.0019243937569360825,0.0019243937569360825
60,1864,2,0.002881980988136893,0.001072961373390558,0.00029429403973198274,0.003903845359981853,0.0019243937569360825,0.003076972387378003
67,1864,2,0.003076972387378002,0.001072961373390558,0.00029429403973198274,0.003903845359981853,0.003076972387378003,0.003076972387378003
64,1864,5,0.003076972387378002,0.002682403433476395,0.0011462899040814447,0.006264113562084927,0.003076972387378003,0.003076972387378003
63,1865,5,0.0030769723873780024,0.002680965147453083,0.0011456749884502845,0.006260763238486622,0.003076972387378003,0.003076972387378003
65,1865,5,0.0030769723873780024,0.002680965147453083,0.0011456749884502845,0.006260763238486622,0.003076972387378003,0.003076972387378003
66,1865,12,0.0030769723873780024,0.006434316353887399,0.003684533665255812,0.011213176726006097,0.003076972387378003,0.003076972387378003
61,1865,1,0.0030769723873780024,0.0005361930294906167,9.465750723541095e-05,0.0030310537686586364,0.003076972387378003,0.003076972387378003
68,1865,5,0.0030769723873780024,0.002680965147453083,0.0011456749884502845,0.006260763238486622,0.003076972387378003,0.003076972387378003
69,1865,5,0.0030769723873780024,0.002680965147453083,0.0011456749884502845,0.006260763238486622,0.003076972387378003,0.003076972387378003
70,1865,8,0.0030769723873780024,0.004289544235924933,0.00217516812940636,0.008441815310812692,0.003076972387378003,0.003076972387378003
62,1865,2,0.0030769723873780024,0.0010723860589812334,0.00029413621487362103,0.003901756798781142,0.003076972387378003,0.003076972387378003
71,1864,5,0.003165595160489597,0.002682403433476395,0.0011462899040814447,0.006264113562084927,0.003076972387378003,0.003205128205128205
72,1865,5,0.003650737254111824,0.002680965147453083,0.0011456749884502845,0.006260763238486622,0.003205128205128205,0.004637941352483543
75,1864,8,0.004637941352483543,0.004291845493562232,0.0021763358981298445,0.008446331634489063,0.004637941352483543,0.004637941352483543
74,1865,8,0.004637941352483544,0.004289544235924933,0.00217516812940636,0.008441815310812692,0.004637941352483543,0.004637941352483543
73,1865,6,0.004637941352483544,0.0032171581769436996,0.0014752609923525295,0.0070013589723450925,0.004637941352483543,0.004637941352483543
76,1865,10,0.004888999928078838,0.005361930294906166,0.0029151094439727383,0.009842237471767743,0.004637941352483543,0.005292800434281061
78,1864,10,0.00529280043428106,0.00536480686695279,0.0029166746974185922,0.009847502212835339,0.005292800434281061,0.005292800434281061
77,1865,13,0.005292800434281061,0.006970509383378016,0.0040781468161307545,0.011889745312891872,0.005292800434281061,0.005292800434281061
79,1865,9,0.005292800434281061,0.00482573726541555,0.002540919124861276,0.009146246053118489,0.005292800434281061,0.005292800434281061
80,1865,13,0.005292800434281061,0.006970509383378016,0.0040781468161307545,0.011889745312891872,0.005292800434281061,0.005292800434281061
81,1865,9,0.005364755277389429,0.00482573726541555,0.002540919124861276,0.009146246053118489,0.005292800434281061,0.0070052539404553416
82,1864,17,0.007226988283363893,0.009120171673819743,0.005701980866089127,0.014557478865887392,0.0070052539404553416,0.007278608976951072
83,1865,12,0.0073071828303244764,0.006434316353887399,0.003684533665255812,0.011213176726006097,0.007278608976951072,0.007344972907886814
84,1865,17,0.0073449729078868126,0.009115281501340482,0.005698919457170505,0.01454969962289498,0.007344972907886814,0.007344972907886814
85,1864,11,0.008679629250582752,0.005901287553648069,0.003298382927033854,0.010536548672037589,0.007344972907886814,0.008750314307266785
86,1865,18,0.008750314307266785,0.0096514745308311,0.006113706731451561,0.01520509408637464,0.008750314307266785,0.008750314307266785
87,1865,14,0.008750314307266785,0.007506702412868633,0.004476854423769275,0.012561219443014068,0.008750314307266785,0.008750314307266785
88,1865,18,0.009648938786276085,0.0096514745308311,0.006113706731451561,0.01520509408637464,0.008750314307266785,0.011619018498700505
90,1865,25,0.011619018498700503,0.013404825737265416,0.00909607425391084,0.019713998728240364,0.011619018498700505,0.011619018498700505
89,1864,18,0.011619018498700505,0.009656652360515022,0.006116991153220923,0.015213223267573104,0.011619018498700505,0.011619018498700505
91,1865,25,0.014420572941441554,0.013404825737265416,0.00909607425391084,0.019713998728240364,0.011619018498700505,0.01451851851851852
92,1864,26,0.015891151268224248,0.013948497854077254,0.009536470335856077,0.02035978159547805,0.01451851851851852,0.01628063108425646
93,1865,35,0.017653535274286723,0.01876675603217158,0.013524558716645013,0.025987331643113336,0.01628063108425646,0.01849283402681461
94,1865,40,0.02139817612487405,0.021447721179624665,0.01578997692384723,0.0290728221247147,0.01849283402681461,0.022385408030320977
95,1865,49,0.023363362978339255,0.026273458445040216,0.019930445151650756,0.0345639895367576,0.022385408030320977,0.02871205906480722
96,1864,49,0.03153332351399544,0.02628755364806867,0.019941167400591642,0.03458244237354525,0.02871205906480722,0.03306403351286655
97,1865,66,0.03801637425617277,0.0353887399463807,0.02791284290930937,0.04477468132103116,0.03306403351286655,0.052930056710775046
98,1865,104,0.06542910597531487,0.055764075067024126,0.046233720139199005,0.06712071012604867,0.052930056710775046,0.08031730292513634
99,1865,293,0.14565291523468277,0.15710455764075068,0.14129589210801524,0.17432288659400758,0.08031730292513634,0.9401460057566948
